session_id,experiment,variant,x,metric,value
f3f296a657bc,sweep,world4,1820,bus_gbps,0.07583543972064515
f3f296a657bc,sweep,world4,3236,allreduce_us,35.79999879002571
f3f296a657bc,sweep,world4,3236,bus_gbps,0.13558659676134904
f3f296a657bc,sweep,world4,5756,allreduce_us,31.667999923229218
f3f296a657bc,sweep,world4,5756,bus_gbps,0.2726411526124439
f3f296a657bc,sweep,world4,10236,allreduce_us,35.662999376654625
f3f296a657bc,sweep,world4,10236,bus_gbps,0.43053024895182795
f3f296a657bc,sweep,world4,18208,allreduce_us,33.92399847507477
f3f296a657bc,sweep,world4,18208,bus_gbps,0.8050937751358275
f3f296a657bc,sweep,world4,32380,allreduce_us,34.45499949157238
f3f296a657bc,sweep,world4,32380,bus_gbps,1.4096648009494275
f3f296a657bc,sweep,world4,57580,allreduce_us,34.86599959433079
f3f296a657bc,sweep,world4,57580,bus_gbps,2.4771984456181713
f3f296a657bc,sweep,world4,102396,allreduce_us,34.85199995338917
f3f296a657bc,sweep,world4,102396,bus_gbps,4.407035470142764
f3f296a657bc,sweep,world4,182092,allreduce_us,36.97500005364418
f3f296a657bc,sweep,world4,182092,bus_gbps,7.387099380763356
f3f296a657bc,sweep,world4,323816,allreduce_us,34.15299952030182
f3f296a657bc,sweep,world4,323816,bus_gbps,14.222001195276201
f3f296a657bc,sweep,world4,575836,allreduce_us,34.08200107514858
f3f296a657bc,sweep,world4,575836,bus_gbps,25.343406277568004
f3f296a657bc,sweep,world4,1023996,allreduce_us,33.90100039541721
f3f296a657bc,sweep,world4,1023996,bus_gbps,45.308220467961114
f3f296a657bc,sweep,world4,1820956,allreduce_us,56.28800019621849
f3f296a657bc,sweep,world4,1820956,bus_gbps,48.52604445846882
f3f296a657bc,sweep,world4,3238172,allreduce_us,61.77599914371967
f3f296a657bc,sweep,world4,3238172,bus_gbps,78.62694359179463
f3f296a657bc,sweep,world4,5758372,allreduce_us,82.75199681520462
f3f296a657bc,sweep,world4,5758372,bus_gbps,104.3788468245513
f3f296a657bc,sweep,world4,10239996,allreduce_us,124.59200248122215
f3f296a657bc,sweep,world4,10239996,bus_gbps,123.2823431208193
f3f296a657bc,sweep,world4,18209580,allreduce_us,191.27999991178513
f3f296a657bc,sweep,world4,18209580,bus_gbps,142.7978356994819
f3f296a657bc,sweep,world4,32381720,allreduce_us,287.9999876022339
f3f296a657bc,sweep,world4,32381720,bus_gbps,168.65479892688455
f3f296a657bc,sweep,world4,57583748,allreduce_us,469.7120040655136
f3f296a657bc,sweep,world4,57583748,bus_gbps,183.89059945751922
f3f296a657bc,sweep,world4,102399996,allreduce_us,809.4240128993988
f3f296a657bc,sweep,world4,102399996,bus_gbps,189.76456288935248
f3f296a657bc,sweep,world4,182095808,allreduce_us,1337.2479677200317
f3f296a657bc,sweep,world4,182095808,bus_gbps,204.25808720106113
f3f296a657bc,sweep,world4,323817232,allreduce_us,2297.1999645233154
f3f296a657bc,sweep,world4,323817232,bus_gbps,211.44256290322184
f3f296a657bc,sweep,world4,575837516,allreduce_us,3979.9360036849976
f3f296a657bc,sweep,world4,575837516,bus_gbps,217.02767913862272
f3f296a657bc,sweep,world4,1023999996,allreduce_us,6987.360000610352
f3f296a657bc,sweep,world4,1023999996,bus_gbps,219.8255126207651
f3f296a657bc,fit,world4,0,alpha_us,35.79999879002571
f3f296a657bc,fit,world4,0,alpha_step_us,5.966666465004285
f3f296a657bc,fit,world4,0,beta_gbps,221.7131179941715
f3f296a657bc,fit,world4,0,fit_r_squared,0.9998832684764746
f3f296a657bc,fit,world4,0,crossover_bytes,5291552.903949444
f3f296a657bc,decode,world4,1,allreduce_us,35.84849389079951
f3f296a657bc,decode,world4,1,alpha_share,0.9986472206915715
f3f296a657bc,decode,world4,1,comms_us_per_token,2007.5156578847725
f3f296a657bc,decode,world4,1,tp_speedup,1.5900744385304526
f3f296a657bc,decode,world4,2,allreduce_us,35.8969889915733
f3f296a657bc,decode,world4,2,alpha_share,0.9972980964623424
f3f296a657bc,decode,world4,2,comms_us_per_token,1005.1156917640525
f3f296a657bc,decode,world4,2,tp_speedup,1.8582004782578811
f3f296a657bc,decode,world4,4,allreduce_us,35.9939791931209
f3f296a657bc,decode,world4,4,alpha_share,0.9946107541471196
f3f296a657bc,decode,world4,4,comms_us_per_token,503.9157087036926
f3f296a657bc,decode,world4,4,tp_speedup,2.0292952680608103
f3f296a657bc,decode,world4,8,allreduce_us,36.18795959621608
f3f296a657bc,decode,world4,8,alpha_share,0.989279284863827
f3f296a657bc,decode,world4,8,comms_us_per_token,253.31571717351258
f3f296a657bc,decode,world4,8,tp_speedup,2.1272280927620586
f3f296a657bc,decode,world4,16,allreduce_us,36.57592040240645
f3f296a657bc,decode,world4,16,alpha_share,0.9787859989893872
f3f296a657bc,decode,world4,16,comms_us_per_token,128.0157214084226
f3f296a657bc,decode,world4,16,tp_speedup,2.1798267950703494
f3f296a657bc,decode,world4,32,allreduce_us,37.3518420147872
f3f296a657bc,decode,world4,32,alpha_share,0.9584533682663593
