session_id,experiment,variant,x,metric,value
7e6c8b9fba8e,modes,compile_paired,128,kernel_launches,2.0
7e6c8b9fba8e,modes,graph_paired,128,latency_us,48.065001145005226
7e6c8b9fba8e,modes,graph_paired,128,kernel_launches,11.0
7e6c8b9fba8e,modes,compile_graph_paired,128,latency_us,8.6579998023808
7e6c8b9fba8e,modes,compile_graph_paired,128,kernel_launches,2.0
7e6c8b9fba8e,mechanism,chain_paired,128,fusion_speedup,1.8188656113151467
7e6c8b9fba8e,mechanism,chain_paired,128,graph_speedup,3.491397013280642
7e6c8b9fba8e,mechanism,chain_paired,128,combined_speedup,19.382536991379457
7e6c8b9fba8e,mechanism,chain_paired,128,fused_gbps,29.833323671102534
7e6c8b9fba8e,mechanism,chain_paired,128,byte_model_speedup,3.3333333333333335
7e6c8b9fba8e,modes,eager_paired,512,latency_us,165.20800441503525
7e6c8b9fba8e,modes,eager_paired,512,kernel_launches,11.0
7e6c8b9fba8e,modes,compile_paired,512,latency_us,91.75100177526474
7e6c8b9fba8e,modes,compile_paired,512,kernel_launches,2.0
7e6c8b9fba8e,modes,graph_paired,512,latency_us,76.76500082015991
7e6c8b9fba8e,modes,graph_paired,512,kernel_launches,11.0
7e6c8b9fba8e,modes,compile_graph_paired,512,latency_us,13.927000109106302
7e6c8b9fba8e,modes,compile_graph_paired,512,kernel_launches,2.0
7e6c8b9fba8e,mechanism,chain_paired,512,fusion_speedup,1.800612540664094
7e6c8b9fba8e,mechanism,chain_paired,512,graph_speedup,2.1521266547247735
7e6c8b9fba8e,mechanism,chain_paired,512,combined_speedup,11.862425728496435
7e6c8b9fba8e,mechanism,chain_paired,512,fused_gbps,119.99921294557693
7e6c8b9fba8e,mechanism,chain_paired,512,byte_model_speedup,3.3333333333333335
7e6c8b9fba8e,modes,eager_paired,2048,latency_us,251.37300789356232
7e6c8b9fba8e,modes,eager_paired,2048,kernel_launches,11.0
7e6c8b9fba8e,modes,compile_paired,2048,latency_us,91.63200110197067
7e6c8b9fba8e,modes,compile_paired,2048,kernel_launches,2.0
7e6c8b9fba8e,modes,graph_paired,2048,latency_us,209.50999855995178
7e6c8b9fba8e,modes,graph_paired,2048,kernel_launches,11.0
7e6c8b9fba8e,modes,compile_graph_paired,2048,latency_us,50.995999947190285
7e6c8b9fba8e,modes,compile_graph_paired,2048,kernel_launches,2.0
7e6c8b9fba8e,mechanism,chain_paired,2048,fusion_speedup,2.7432884240280573
7e6c8b9fba8e,mechanism,chain_paired,2048,graph_speedup,1.1998138972905932
7e6c8b9fba8e,mechanism,chain_paired,2048,combined_speedup,4.929269122164006
7e6c8b9fba8e,mechanism,chain_paired,2048,fused_gbps,480.6202142305158
7e6c8b9fba8e,mechanism,chain_paired,2048,byte_model_speedup,3.3333333333333335
7e6c8b9fba8e,crossover,chain_paired,5,crossover_batch,662.1404117014912
7e6c8b9fba8e,crossover,chain_paired,5,measured_launch_us,20.02279907464981
7e6c8b9fba8e,crossover,chain_paired,5,remodelled_crossover_batch,693.1866732146435
7e6c8b9fba8e,mechanism,chain_paired,2048,graphed_fused_gbps,863.6009107696
