session_id,experiment,variant,x,metric,value
6c79f20d6c13,graphs,eager,1,step_time_ms,15.476077034448585
6c79f20d6c13,graphs,eager,1,tokens_per_sec,64.61585825491015
6c79f20d6c13,graphs,eager,1,request_latency_p50_ms,1977.3114565759897
6c79f20d6c13,graphs,eager,1,request_latency_p99_ms,1977.3114565759897
6c79f20d6c13,graphs,eager,1,littles_law_concurrency,1.0
6c79f20d6c13,graphs,eager,8,step_time_ms,16.729170627271134
6c79f20d6c13,graphs,eager,8,tokens_per_sec,478.2066115673877
6c79f20d6c13,graphs,eager,8,request_latency_p50_ms,2148.198466747999
6c79f20d6c13,graphs,eager,8,request_latency_p99_ms,2148.198466747999
6c79f20d6c13,graphs,eager,8,littles_law_concurrency,7.999999999999999
6c79f20d6c13,graphs,eager,32,step_time_ms,21.206650914003454
6c79f20d6c13,graphs,eager,32,tokens_per_sec,1508.9605675957698
6c79f20d6c13,graphs,eager,32,request_latency_p50_ms,2700.7791604846716
6c79f20d6c13,graphs,eager,32,request_latency_p99_ms,2700.7791604846716
6c79f20d6c13,graphs,eager,32,littles_law_concurrency,32.00000000000001
6c79f20d6c13,batching,cuda_graphs,1,step_time_ms,10.600680454323689
6c79f20d6c13,batching,cuda_graphs,1,tokens_per_sec,94.33356701098664
6c79f20d6c13,batching,cuda_graphs,1,request_latency_p50_ms,1357.4769236147404
6c79f20d6c13,batching,cuda_graphs,1,request_latency_p99_ms,1357.4769236147404
6c79f20d6c13,batching,cuda_graphs,1,littles_law_concurrency,1.0
6c79f20d6c13,decode,measured,512,step_time_ms,10.600680454323689
6c79f20d6c13,decode,measured,512,tokens_per_sec,94.33356701098664
